date,home_team,away_team,elo_home_pre,elo_away_pre,home_score,away_score,tournament,neutral
2011-06-29,Cambodia,Laos,1035.840910332726,1096.9982822080672,4,2,FIFA World Cup qualification,False
2011-06-29,Bangladesh,Pakistan,1154.0017221530702,1101.1637585054405,3,0,FIFA World Cup qualification,False
2011-06-29,Malaysia,Taiwan,1393.444991226118,1142.941714640279,2,1,FIFA World Cup qualification,False
2011-06-30,Saare County,Gibraltar,1316.5560119499478,1663.959876082627,0,4,Island Games,True
2011-06-30,Guernsey,Åland Islands,1752.076414955005,1552.6477296167025,3,2,Island Games,True
2011-06-30,Isle of Wight,Jersey,1591.6681434806842,1801.5567869769957,1,0,Island Games,False
2011-06-30,Isle of Man,Menorca,1589.9535035640818,1582.5765436052413,2,2,Island Games,True
2011-06-30,Gotland,Ynys Môn,1503.8035220152221,1516.8885755494998,1,2,Island Games,True
2011-06-30,Greenland,Western Isles,1395.5387420437935,1482.5032822188991,1,0,Island Games,True
2011-06-30,Alderney,Falkland Islands,1064.222426857595,1287.2987761308877,0,3,Island Games,True
2011-07-01,Argentina,Bolivia,1985.1398992149293,1604.062781609539,1,1,Copa América,False
2011-07-01,Jersey,Åland Islands,1781.9646285872443,1545.422113009144,5,1,Island Games,True
2011-07-01,Isle of Wight,Guernsey,1611.2603018704356,1759.3020315625636,4,2,Island Games,False
2011-07-02,Colombia,Costa Rica,1806.7309296925093,1730.8131687495625,1,0,Copa América,True
2011-07-02,Lebanon,Kuwait,1348.805577261412,1625.595862915023,0,6,Friendly,False
2011-07-02,Nepal,Timor-Leste,1194.4066386600266,958.4488494269158,5,0,FIFA World Cup qualification,False
2011-07-02,Turks and Caicos Islands,Bahamas,1340.089460053454,1257.8234726164783,0,4,FIFA World Cup qualification,False
2011-07-03,Philippines,Sri Lanka,1245.6746614672031,1126.8708247743727,4,0,FIFA World Cup qualification,False
2011-07-03,Paraguay,Ecuador,1846.4015982347064,1765.1663106485043,0,0,Copa América,True
2011-07-03,Palestine,Afghanistan,1396.995033273924,1104.3719173393445,1,1,FIFA World Cup qualification,False
2011-07-03,Pakistan,Bangladesh,1080.6385003664996,1174.526980292011,0,0,FIFA World Cup qualification,False
2011-07-03,Brazil,Venezuela,2120.473211786002,1777.4716290754889,0,0,Copa América,True
2011-07-03,Laos,Cambodia,1070.3383204085096,1062.5008721322836,6,2,FIFA World Cup qualification,False
2011-07-03,Myanmar,Mongolia,1199.9630029579216,1163.1701793581894,2,0,FIFA World Cup qualification,False
2011-07-03,United States Virgin Islands,British Virgin Islands,1095.8907656570861,1111.5154982384142,2,0,FIFA World Cup qualification,False
2011-07-03,Macau,Vietnam,951.0696211861634,1377.11248105604,1,7,FIFA World Cup qualification,False
2011-07-03,Taiwan,Malaysia,1138.2472639516354,1398.1394419147616,3,2,FIFA World Cup qualification,False
2011-07-04,Uruguay,Peru,1918.6324064602384,1699.3627091938429,1,1,Copa América,True
2011-07-04,Chile,Mexico,1943.2483148548897,1998.7984021906748,2,1,Copa América,True
2011-07-05,Jordan,Syria,1615.262428253047,1627.4510996308484,1,3,Friendly,True
2011-07-06,Argentina,Colombia,1963.0901856969374,1826.3535199893051,0,0,Copa América,False
2011-07-06,Kuwait,Oman,1636.8786885392249,1623.7969468134752,1,1,Friendly,True
2011-07-06,Malawi,Namibia,1555.598863145175,1366.0626881136916,0,1,Friendly,False
2011-07-07,Bolivia,Costa Rica,1626.1124951275308,1711.1905784527667,0,2,Copa América,True
2011-07-07,Solomon Islands,Vanuatu,1615.5338080575311,1552.2067930644027,2,1,Friendly,False
2011-07-08,Peru,Mexico,1713.3330922151902,1969.834967809015,1,0,Copa América,True
2011-07-08,Uruguay,Chile,1904.662023438891,1972.2117492365494,1,1,Copa América,True
2011-07-08,Dominican Republic,Anguilla,1289.3259966346327,1049.5232494349998,2,0,FIFA World Cup qualification,False
2011-07-08,Aruba,Saint Lucia,1098.803302311237,1266.3310438564554,4,2,FIFA World Cup qualification,False
2011-07-08,Jordan,Yemen,1600.7884397214664,1424.9657556783923,4,0,Friendly,True
2011-07-09,Venezuela,Ecuador,1796.3761815371247,1770.907418648603,1,0,Copa América,True
2011-07-09,Bahamas,Turks and Caicos Islands,1313.370172287737,1284.5427603821954,6,0,FIFA World Cup qualification,False
2011-07-09,Brazil,Paraguay,2101.5686593243663,1840.6604902346078,2,2,Copa América,True
2011-07-09,Lebanon,Oman,1337.5227516372101,1624.1732917765335,0,1,Friendly,False
2011-07-09,Solomon Islands,Vanuatu,1621.1510640220442,1546.5895370998896,0,0,Friendly,False
2011-07-10,Colombia,Bolivia,1841.163962186495,1597.6160394797712,2,0,Copa América,True
2011-07-10,Dominican Republic,Anguilla,1296.759629315836,1042.0896167537965,4,0,FIFA World Cup qualification,False
2011-07-10,British Virgin Islands,United States Virgin Islands,1088.6611182738206,1118.7451456216797,1,2,FIFA World Cup qualification,False
2011-07-10,Maldives,India,1319.9606788202145,1359.641872905788,1,1,Friendly,False
2011-07-11,Argentina,Costa Rica,1948.2797434997476,1739.6870341005263,3,0,Copa América,False
2011-07-12,Uruguay,Mexico,1909.4622845690722,1929.1324714505715,1,0,Copa América,True
2011-07-12,Saint Lucia,Aruba,1230.572558809849,1134.5617873578435,4,2,FIFA World Cup qualification,False
2011-07-12,Chile,Peru,1967.4114881063683,1754.0355885736337,1,0,Copa América,True
2011-07-13,Brazil,Ecuador,2085.675714431908,1747.7367678833039,4,2,Copa América,True
2011-07-13,Iraq,Kuwait,1641.3481735074288,1636.5023435761666,0,2,Friendly,True
2011-07-13,Jordan,Saudi Arabia,1610.7846575221313,1648.5001164690261,1,1,Friendly,False
2011-07-13,Paraguay,Venezuela,1856.553435127066,1819.5468323024238,3,3,Copa América,True
2011-07-14,Thailand,Myanmar,1528.3545489002674,1218.7260838768277,1,0,Friendly,False
2011-07-15,Fiji,Vanuatu,1637.131013555733,1551.2297858113138,1,2,Friendly,False
2011-07-15,Oman,Syria,1629.2644583986016,1641.925088162429,1,1,Friendly,False
2011-07-15,Thailand,Myanmar,1530.0831712782497,1216.9974614988455,1,1,Friendly,False
2011-07-16,Argentina,Uruguay,1960.9451873443502,1935.876157984914,1,1,Copa América,False
2011-07-16,Colombia,Peru,1855.9766848321794,1742.7115494044344,0,2,Copa América,True
2011-07-16,Jordan,Iraq,1609.0109248443662,1626.1389757768125,1,1,Friendly,False
2011-07-16,Kuwait,Saudi Arabia,1651.711541306783,1650.2738491467912,1,0,Friendly,True
2011-07-17,United Arab Emirates,Lebanon,1551.2730793540622,1332.431585015142,6,2,Friendly,False
2011-07-17,Qatar,India,1624.4628792857297,1361.3607527447991,1,2,Friendly,False
2011-07-17,Iran,Madagascar,1822.4448163151674,1378.4619367370212,1,0,Friendly,False
2011-07-17,Brazil,Paraguay,2095.0554502792106,1853.9006206059184,0,0,Copa América,True
2011-07-17,Belize,Montserrat,1297.7247456346665,1043.9480926964459,3,1,FIFA World Cup qualification,True
2011-07-17,Chile,Venezuela,1978.7355272755676,1822.1996468235714,1,2,Copa América,True
2011-07-18,Singapore,Taiwan,1446.4105934197232,1166.8523169079817,3,2,Friendly,False
2011-07-19,Peru,Uruguay,1792.021235950712,1944.506015642737,0,2,Copa América,True
2011-07-20,Paraguay,Venezuela,1868.9158473310786,1857.7583495676324,0,0,Copa América,True
2011-07-23,Saudi Arabia,Hong Kong,1640.3152290173061,1335.3972414808711,3,0,FIFA World Cup qualification,False
2011-07-23,Uzbekistan,Kyrgyzstan,1639.467754343325,1298.8168175033709,4,0,FIFA World Cup qualification,False
2011-07-23,United Arab Emirates,India,1556.4329418285072,1379.1596614368034,3,0,FIFA World Cup qualification,False
2011-07-23,Turkmenistan,Indonesia,1478.035448606623,1435.4506716566189,1,1,FIFA World Cup qualification,False
2011-07-23,Thailand,Palestine,1521.780622483363,1380.7742362089089,1,0,FIFA World Cup qualification,False
2011-07-23,Syria,Tajikistan,1644.3872699822969,1453.5070852356268,0,3,FIFA World Cup qualification,True
2011-07-23,Singapore,Malaysia,1448.4328635166032,1369.5343889584153,5,3,FIFA World Cup qualification,False
2011-07-23,Qatar,Vietnam,1606.6639705937255,1388.3962902966052,3,0,FIFA World Cup qualification,False
2011-07-23,Iran,Maldives,1823.2814117110804,1318.2417989812034,4,0,FIFA World Cup qualification,False
2011-07-23,Oman,Myanmar,1626.8022765787337,1225.3000102937322,2,0,FIFA World Cup qualification,False
2011-07-23,Lebanon,Bangladesh,1327.271722540697,1174.8787513864393,4,0,FIFA World Cup qualification,False
2011-07-23,Kuwait,Philippines,1661.670161436268,1262.2536930853973,3,0,FIFA World Cup qualification,False
2011-07-23,Jordan,Nepal,1606.669907543332,1204.5119500639298,9,0,FIFA World Cup qualification,False
2011-07-23,Iraq,Yemen,1628.4799930778465,1414.9695378777274,2,0,FIFA World Cup qualification,False
2011-07-23,Peru,Venezuela,1769.998274160775,1858.5609201903583,4,1,Copa América,True
2011-07-23,China,Laos,1734.185224245225,1096.558928578101,7,2,FIFA World Cup qualification,False
2011-07-24,Uruguay,Paraguay,1966.528977432674,1868.1132767083527,3,0,Copa América,True
2011-07-24,Liberia,Gambia,1355.7436477731626,1486.70438785138,3,2,Friendly,False
2011-07-27,Vanuatu,Solomon Islands,1566.1222318312693,1616.51081531062,0,0,Friendly,False
2011-07-28,Nepal,Jordan,1199.2501971396414,1611.9316604676205,1,1,FIFA World Cup qualification,False
2011-07-28,Yemen,Iraq,1406.4928258102807,1636.9567051452932,0,0,FIFA World Cup qualification,True
2011-07-28,Vietnam,Qatar,1378.7370767895934,1616.3231841007373,2,1,FIFA World Cup qualification,False
2011-07-28,Tajikistan,Syria,1506.0094788796785,1591.8848763382452,3,0,FIFA World Cup qualification,False
2011-07-28,Philippines,Kuwait,1258.5150080522596,1665.4088464694057,1,2,FIFA World Cup qualification,False
2011-07-28,Palestine,Thailand,1372.7809535789454,1529.7739051133265,2,2,FIFA World Cup qualification,False
2011-07-28,Maldives,Iran,1316.0065694233945,1825.5166412688893,0,1,FIFA World Cup qualification,False
2011-07-28,Indonesia,Turkmenistan,1443.2267807203712,1470.2593395428707,4,3,FIFA World Cup qualification,False
2011-07-28,Laos,China,1095.4295244192574,1735.3146284040686,1,6,FIFA World Cup qualification,False
2011-07-28,Kyrgyzstan,Uzbekistan,1293.316878844607,1644.967693002089,0,3,FIFA World Cup qualification,False
2011-07-28,Malaysia,Singapore,1353.7472767533222,1464.2199757216963,1,1,FIFA World Cup qualification,False
2011-07-28,India,United Arab Emirates,1367.3628739674407,1568.2297292978699,2,2,FIFA World Cup qualification,False
2011-07-28,Hong Kong,Saudi Arabia,1329.1954974426128,1646.5169730555644,0,5,FIFA World Cup qualification,False
2011-07-28,Myanmar,Oman,1222.131650285017,1629.9706365874488,0,2,FIFA World Cup qualification,False
2011-07-28,Bangladesh,Lebanon,1160.6619705275268,1341.4885033996095,2,0,FIFA World Cup qualification,False
2011-07-30,Vanuatu,Solomon Islands,1564.7039270892271,1617.9291200526623,2,0,Friendly,False
2011-07-31,Eswatini,Botswana,1257.6793986533792,1549.7153644437728,0,2,Friendly,True
2011-08-04,Seychelles,Comoros,1209.8981498752987,1161.8661832310313,0,0,Indian Ocean Island Games,False
2011-08-04,Maldives,Mauritius,1312.5471715078938,1176.1736841097172,1,1,Indian Ocean Island Games,True
2011-08-04,Madagascar,Mayotte,1377.6253413411082,1393.3208018269195,1,1,Indian Ocean Island Games,True
2011-08-06,Comoros,Maldives,1167.896662276213,1306.944283212384,2,2,Indian Ocean Island Games,True
2011-08-06,Réunion,Madagascar,1625.667731403434,1378.3025082508352,2,1,Indian Ocean Island Games,True
2011-08-06,Seychelles,Mauritius,1203.867670830117,1181.776572405227,2,1,Indian Ocean Island Games,False
2011-08-07,El Salvador,Venezuela,1636.5034754942076,1803.8943008736246,2,1,Friendly,True
2011-08-08,Mayotte,Réunion,1392.6436349171925,1631.4890304060295,2,0,Indian Ocean Island Games,True
2011-08-09,Mauritius,Comoros,1171.8409061161517,1173.5986074638975,2,0,Indian Ocean Island Games,True
2011-08-09,Seychelles,Maldives,1213.8033371191923,1301.2423380246996,5,1,Indian Ocean Island Games,False
2011-08-10,Portugal,Luxembourg,1932.0453434645374,1132.2271275604883,5,0,Friendly,False
2011-08-10,Lithuania,Armenia,1565.4816759537975,1468.1729889648493,3,0,Friendly,False
2011-08-10,Liechtenstein,Switzerland,1259.302511044244,1781.7674153778307,1,2,Friendly,False
2011-08-10,Malta,Central African Republic,1224.0717702464308,1383.5610962647893,2,1,Friendly,False
2011-08-10,Niger,Togo,1414.317582853103,1454.1386393687721,3,3,Friendly,False
2011-08-10,Northern Ireland,Faroe Islands,1532.9440455497936,1260.4019293875906,4,0,UEFA Euro qualification,False
2011-08-10,Norway,Czechia,1797.838930017038,1776.274679770383,3,0,Friendly,False
2011-08-10,Oman,Bahrain,1638.68778946638,1572.5511075291745,1,1,Friendly,True
2011-08-10,Poland,Georgia,1712.7820652078533,1546.259947365596,1,0,Friendly,False
2011-08-10,Russia,Serbia,1818.0660669992146,1774.2180502702397,1,0,Friendly,False
2011-08-10,Wales,Australia,1558.0347391993773,1888.0380069455396,1,2,Friendly,False
2011-08-10,Scotland,Denmark,1698.8301993043972,1783.62431650303,2,1,Friendly,False
2011-08-10,Senegal,Morocco,1714.213782527913,1667.473511166983,0,2,Friendly,False
2011-08-10,Slovenia,Belgium,1715.1811258379448,1688.124011730182,0,0,Friendly,False
2011-08-10,South Africa,Burkina Faso,1734.3967997553154,1646.0658259991567,3,0,Friendly,False
2011-08-10,Tunisia,Mali,1675.1545543321877,1606.1698170254515,4,2,Friendly,False
2011-08-10,Turkey,Estonia,1810.7104689100381,1477.641774040698,3,0,Friendly,False
2011-08-10,Ukraine,Sweden,1794.597727014837,1877.7389277652471,0,1,Friendly,False
2011-08-10,United States,Mexico,1797.751368315868,1902.7185980347297,1,1,Friendly,False
2011-08-10,Zimbabwe,Zambia,1495.7014111283459,1650.1825398416672,2,0,Friendly,False
2011-08-10,Liberia,Angola,1366.6324181806501,1551.28674596856,0,0,Friendly,False
2011-08-10,San Marino,Romania,999.7786676933902,1724.3120598084906,0,1,Friendly,False
2011-08-10,Latvia,Finland,1529.674295634848,1609.0272647318363,0,2,Friendly,False
2011-08-10,Kuwait,North Korea,1671.2473585400073,1616.6241792094731,0,0,Friendly,False
2011-08-10,Kazakhstan,Syria,1383.6501108897742,1558.3069785631396,1,1,Friendly,False
2011-08-10,Austria,Slovakia,1584.8937799933562,1661.0674856681485,1,2,Friendly,False
2011-08-10,Azerbaijan,North Macedonia,1437.7819376077437,1550.1026689429793,0,1,Friendly,False
2011-08-10,Belarus,Bulgaria,1657.958554759011,1709.3426098208554,1,0,Friendly,False
2011-08-10,Bolivia,Panama,1582.8033168340867,1724.696334692222,1,3,Friendly,False
2011-08-10,Bosnia and Herzegovina,Greece,1659.638515838163,1782.8652138718357,0,0,Friendly,False
2011-08-10,Botswana,Kenya,1554.423883621727,1391.8024566943855,1,0,Friendly,False
2011-08-10,China,Jamaica,1738.7374676282716,1769.4343703139177,1,0,Friendly,False
2011-08-10,Costa Rica,Ecuador,1727.0215902559237,1738.3570320360013,0,2,Friendly,False
2011-08-10,Cyprus,Moldova,1532.0336661458218,1469.8787970570215,3,2,Friendly,False
2011-08-10,Equatorial Guinea,Guinea-Bissau,1347.4919761617268,1370.4539292705367,1,4,Friendly,True
2011-08-10,Albania,Montenegro,1530.9505329037713,1669.2346031803172,3,2,Friendly,False
2011-08-10,Gabon,Guinea,1664.2521226976191,1622.4758931530146,1,1,Friendly,True
2011-08-10,Gambia,DR Congo,1475.8156174438925,1531.2896541482442,3,0,Friendly,False
2011-08-10,Germany,Brazil,2084.744450759805,2080.0402235540505,3,2,Friendly,False
2011-08-10,Honduras,Venezuela,1699.8612858559914,1789.4175445210917,2,0,Friendly,True
2011-08-10,Hungary,Iceland,1656.009429585767,1448.4733341688411,4,0,Friendly,False
2011-08-10,Republic of Ireland,Croatia,1820.5641483248603,1906.7666747739895,0,0,Friendly,False
2011-08-10,Israel,Ivory Coast,1720.304678271655,1871.1846007028685,3,4,Friendly,True
2011-08-10,Italy,Spain,1902.0096155879862,2169.8007869445873,2,1,Friendly,False
2011-08-10,Japan,South Korea,1898.3136903421694,1886.2280632235365,3,0,Friendly,False
2011-08-10,France,Chile,1873.3365245131843,1943.1768245315066,1,1,Friendly,False
2011-08-11,Seychelles,Réunion,1240.9119637981644,1595.5713168336267,2,1,Indian Ocean Island Games,False
2011-08-11,Mayotte,Mauritius,1428.5613484895953,1194.4547342459502,0,0,Indian Ocean Island Games,True
2011-08-13,Réunion,Mayotte,1571.198145157734,1419.749111370947,1,0,Indian Ocean Island Games,True
2011-08-13,Seychelles,Mauritius,1265.2851354740571,1203.2669713645985,1,1,Indian Ocean Island Games,False
2011-08-14,Liberia,Niger,1369.0218663967821,1412.602609911323,0,0,Friendly,False
2011-08-17,Lebanon,Syria,1304.632616218083,1556.1906539196368,2,3,Friendly,False
2011-08-17,Fiji,Samoa,1622.2385675357775,1261.7054001441243,3,0,Friendly,False
2011-08-18,Fiji,Samoa,1624.5459360428201,1259.3980316370817,5,1,Friendly,False
2011-08-19,Eritrea,Sudan,1321.2694640038635,1490.5536027735,0,3,Friendly,False
2011-08-19,Qatar,Iraq,1588.7926799734569,1625.3452218885645,0,1,Friendly,False
2011-08-20,Dominican Republic,Curaçao,1305.3770815571263,1279.109566565401,1,0,Friendly,False
2011-08-20,Lesotho,Eswatini,1289.0180527979524,1252.970879475425,0,0,Friendly,False
2011-08-21,Barbados,Saint Lucia,1432.6841841315113,1245.2407387143555,4,0,Friendly,False
2011-08-21,Dominican Republic,Curaçao,1311.894789978644,1272.5918581438834,1,0,Friendly,False
2011-08-21,Trinidad and Tobago,India,1603.7154374185354,1373.0114261414508,3,0,Friendly,False
2011-08-22,Indonesia,Palestine,1459.0871218850825,1376.0326176978158,4,1,Friendly,False
2011-08-22,Jordan,Tunisia,1597.6059991607067,1683.3845096473462,3,3,Friendly,False
2011-08-22,Lesotho,Eswatini,1285.290878445086,1256.6980538282912,0,1,Friendly,False
2011-08-22,Tuvalu,Samoa,1337.064218868776,1256.9864912374542,3,0,Friendly,True
2011-08-24,Guyana,India,1460.5498594595895,1368.4722083262152,2,1,Friendly,False
2011-08-24,Thailand,Singapore,1526.522240994456,1463.6173012257384,0,0,Friendly,False
2011-08-25,United Arab Emirates,Qatar,1562.5811771238598,1576.9865482633238,3,1,Friendly,False
2011-08-26,Bahrain,Sudan,1574.4320103592463,1504.6093613374887,1,0,Friendly,False
2011-08-27,Angola,DR Congo,1548.897297752428,1516.0201865246065,1,2,Friendly,False
2011-08-27,Fiji,Tahiti,1626.9574764424476,1472.756074324809,3,0,Pacific Games,True
2011-08-27,Jordan,Indonesia,1597.196900243511,1468.1348435179234,1,0,Friendly,False
2011-08-27,New Caledonia,Vanuatu,1550.2194782926706,1577.6966091821046,5,0,Pacific Games,False
2011-08-27,Oman,Kuwait,1636.8068866363083,1667.0692143060728,1,0,Friendly,False
2011-08-27,Papua New Guinea,Cook Islands,1476.176041770983,1246.4215177500937,4,0,Pacific Games,True
2011-08-27,Solomon Islands,Guam,1604.9364379597848,984.5246387141287,7,0,Pacific Games,True
2011-08-27,Tuvalu,American Samoa,1350.6007157351291,1036.2532638163625,4,0,Pacific Games,True
2011-08-28,Antigua and Barbuda,Saint Vincent and the Grenadines,1432.7670533490034,1440.0459018847107,2,2,Friendly,False
2011-08-30,American Samoa,Solomon Islands,1028.3391693585293,1606.7824379433202,0,4,Pacific Games,True
